"peopleNumber","cinema","address","tele","lng","lat"
26262.00,"易时代影院","西乡街道固戍社区勤辉路2号A栋三楼A","0755-29127292",121.54,31.19
26220.00,"黄石莲花国际影城","兴国镇陵园大道特1号（阳新国际大酒店副楼5F）","0714-7313555",115.21,29.84
26215.00,"仁和影城","仁和街大河工商所南行50米王耀明牙科对面（原仁和电影院）","0812-5182777",101.74,26.49
26141.00,"东宫影剧院","平凉路1500号一号楼","021-35305246",116.41,39.92
26094.00,"人民电影院","长江路1552号","0562-26866970562-2686797",113.03,25.79
26094.00,"佳和影城","宾州商厦6楼","0451-57913111",120.03,35.91
26088.00,"东莞华纳万都影城","万江区简沙洲社区简沙洲综合市场一楼","0769-27223886",113.70,23.01
25997.00,"巨石国际影城","桃江御景小区商铺12附楼（步步高超市旁边）","0797-7107399",105.72,27.56
25936.00,"星美国际影城(金光大道店)","金光大道4楼（苏果超市上）","0550-3076188",106.14,30.39
25908.00,"奥斯卡电影城(确山店)","龙山路与铁北路交汇处爱家生活广场4楼","0396-7012688",114.26,33.26
25890.00,"温州至潮龙腾影城(状元店)","状元街道龙腾路99号","0577-88022688",120.69,27.99
25867.00,"完美世界影城(华阳店)","红旗大街中段62号（盖县兴隆大家庭东侧同临百货5楼）","0417-7805175",113.98,31.34
25866.00,"宜宾中影光明影城","光明新城苗城印象1号楼","0831-5680888",105.21,28.31
25847.00,"临汾星美·科奥影城","解放西路三中巷口科奥大厦8层","0357-2019511",111.51,36.08
25796.00,"美星电影城","铜仁路优胜美地负二层","0851-87258448",120.76,40.61
25776.00,"环球国际影城","人行大街三原商贸中心（旧化纤市场）","029-32017000",121.36,28.38
25769.00,"嘉源影城","南西街35号（原人民广场）","0572-30363360572-3016771",121.26,31.37
25725.00,"石家庄金棕榈连锁影城(和平影城)","和平西路315号（中华大街与和平路交叉口西行200米路北）","0311-87043509",114.47,38.05
25692.00,"奥斯卡国际影城(沈丘店)","槐店回族镇淮河路隆鼎国贸商场6楼","0394-5666655",115.52,33.85
25685.00,"印象影城(江川店)","宝凤路14号","0877-8038666",102.75,24.29
25683.00,"泌阳奥斯卡影城(泌阳店)","人民路与文化路交叉口东南角","0396-78988850396-7898880",113.32,32.73
25621.00,"铅山星河国际影城(铅山店)","河口镇狮江大道大洋购物广场四楼","0793-5466999",117.71,28.31
25606.00,"时代电影大世界(嵊州店)","官河南路新国商购物广场4楼","0575-83013777",120.82,29.57
25554.00,"昌黎广缘电影城(碣阳大街店)","碣阳大街与五峰山路交叉口广缘超市5楼","0335-26607770335-2030066",119.18,39.71
25541.00,"马坝新视国际影城","马坝镇沿堤三路江畔花园D栋中心街二层","0751-6622828",118.78,32.97
25398.00,"时代华纳国际影城","贡院街与体育南街交叉口","0357-2227878",104.08,30.64
25389.00,"金麓影城","市府路东段广源大厦三楼","0421-6898999",108.55,31.78
25367.00,"经典时代国际影城(湘阴店)","先锋路经典时代国际影城","0730-2858555",112.88,28.67
25343.00,"完美世界影城(春都店)","春都路233号3楼","021-62969890-800",86.36,28.76
25323.00,"欧阳予倩国际影城","浏阳河广场剧院路","0731-83803999",115.61,28.06
25317.00,"金棕榈连锁影城(石家庄影城店)","平安南大街186号（槐安路与平安大街交口南行50米路西）","0311-80890507",114.47,38.04
25283.00,"金字塔3D国际影城","世茂广场E座3楼（乐天玛特东侧）","0518-83869666",117.72,41.98
25205.00,"楚门环亚影城","楚门直塘综合市场3楼","0576-87497777",121.29,28.21
25120.00,"龙州海纳星影城","兴龙路48号","0771-8813097",106.85,22.34
25071.00,"新世纪电影城(大学城银座店)","紫薇路5568号银座商城3楼","0531-87223999",114.49,36.61
25016.00,"星光国际影城","江汉路与茂名中路交叉口","0393-8955899",107.39,29.70
25002.00,"恒隆影城","老潮汕公路彩塘路段黎歌KTV隔壁","0768-6689888",111.00,35.02
24966.00,"满园春电影城","列东街满园春商业大厦三楼（既夏商百货潮流馆三层）","0598-8323666",114.23,22.72
24910.00,"信阳彬宾影剧院","潢河北路与京九北路交叉口向东500米","0376-2957889",114.88,31.65
24910.00,"恒丰国际影城","富都大道永基新城3楼","0394-5266699",104.72,28.32
24909.00,"义乌佛堂国鑫影城","恒安商业广场二期三楼（稠佛路与朝阳路交叉口）","0579-85780205",120.02,29.19
24872.00,"永州大视界影城","人民东路步步高三楼","0746-3222389",111.86,26.58
24871.00,"中影数字国际影城(宜春店)","宜阳大道市文化艺术中心北门（市公路局对面）","0795-32107990795-3219799",114.41,27.82
24860.00,"湛江华影凤凰电影院","五一路41号","0759-6892886",110.28,21.60
24811.00,"九江瑞昌电影城","文化艺术中心大楼","0792-4229089",116.00,29.70
24777.00,"保利万和影城(巫溪店)","马镇坝春申大道水园商城一区四楼","023-51886889",109.56,31.39
24752.00,"世纪星城影院(东兴店)","兴东路和德御景台A区3楼","0770-2282660",107.96,21.54
24746.00,"麦田影城","朝阳路9号汇嘉时代5楼","0996-2019588",108.46,26.93
24694.00,"织里银达电影大世界","织里镇顺昌路55号新世界广场1号楼（A166号1楼）（原万达电影大世界）","0572-3188572",120.25,30.87
24631.00,"亳州中影博雅国际影城","人民中路767号老剧院（原利辛剧院）","0558-881251013966863203",116.20,33.14
24628.00,"沙河市影剧院","文谦大街199号文化艺术中心内","0319-8791959",114.50,36.85
24621.00,"赤沙国际影城","南洲镇南洲路赤沙广场内","0737-5888278",106.69,34.49
24579.00,"星美国际影城(宝鸡蔡家坡店)","人民路东段美雅商城3F","0917-8557888",107.60,34.32
24550.00,"大众剧院","鼓楼街1号","0371-25996966",117.02,25.09
24547.00,"金马国际影城(涵东街道店)","涵东街道宫下路万嘉广场2楼","0594-3680111",114.55,38.02
24541.00,"金典电影院(贵溪店)","信江路西侧金峰城市广场1栋5层502室（鹏泰购物广场5楼，迪欧咖啡楼上）","0701-2099933",117.21,28.28
24491.00,"裕和影城","梨园街269号","0833-4721789",113.88,22.56
24471.00,"兴亚国际影院","密山镇安定街168号兴亚广场3楼","0467-5240000",128.76,49.33
24470.00,"溪城时代国际影城","花溪徐家冲溪城华府","0851-83870158",116.06,28.66
24455.00,"红日国际影城(建瓯店)","芝山街道人民路192号","0599-3862877",118.32,27.03
24396.00,"17.5锡都时代今典影城(中山路店)","中山路9号丽水金湾商场西北区2层","0873-8870000",113.52,22.51
24364.00,"自由时光-维多利国际影城(重龙镇店)","重龙镇金山银座负一层","0832-5517600",123.02,41.14
24298.00,"奥斯卡国际影城(新建路店)","新建路与步行街交叉口往南50米路西","0375-8502222",115.92,28.68
24266.00,"金都影城","金都步行街7号（四平家电旁）","0792-5229448",114.08,22.54
24253.00,"星河国际影城","上冈镇易家乐生活广场1幢401，501号","0515-86366868",121.10,31.96
24250.00,"福旺城影院","金水路步行街旁福旺城购物广场4楼","0773-3661799",109.55,22.40
24235.00,"帕加尼国际影城","经济技术开发区万春新城财富广场2号楼5层","0553-8981955",89.39,28.96
24217.00,"锦泰.皓天影院","龙圩镇龙华街45号锦泰皓天3D影城","0774-2680099",119.09,36.71
24185.00,"万和影城","无极路与光明街交叉口世纪城五楼","0311-89810777",113.28,32.22
24101.00,"宜章电影城","文明北路1号","0735-3758739",112.95,25.40
24045.00,"中影大扬影城(太港城店)","南海桂城佛平五路17号太港城4楼","0757-81023833",115.26,29.67
24024.00,"燕山影剧院","燕山岗南路3号","010-69331001",115.96,39.72
23995.00,"天门银都国际影城(人民大道店)","人民大道中76号","0728-5232688",113.16,30.64
23942.00,"时代金典数字影城(福清店)","成龙步行街8号楼105-106室（八角塔新街１０米）","0591-857500880591-85750099",119.38,25.72
23922.00,"安庆中影天鹅国际影城","天堂镇天鹅广场A座4层","0556-5763366",116.35,30.84
23908.00,"泰山剧院(财源大街店)","财源大街22号（银泰中心对过）","0538-8287364",117.13,36.18
23797.00,"涟源华谊国际影城(交通路店)","交通路湘王大厦（金马特对面）华谊国际影城","0738-4458222",111.67,27.69
23759.00,"新世纪电影城(莱阳店)","五龙南路莱阳商厦五楼","0535-7335567",120.70,36.96
23715.00,"自由时光宏大影院","藏龙岛开发区拓创产业园","027-87981288",123.02,41.14
23691.00,"奥斯卡影城(顺和店)","仰韶大街西段顺和广场三楼（渑池县三小）","0398-238688818037122069",117.85,37.42
23679.00,"映山红国际影城","红井路纪念园北门","0797-23018880797-2301999",102.76,24.69
23665.00,"银兴电影城(湖北剧院店)","阅马场西场口特1号湖北剧院内","027-88873004",114.30,30.54
23662.00,"天山影城(友好店)","友好路北路4号如意酒店三楼","0991-4864999",87.59,43.82
23623.00,"新视界金润影城","仪州大道天街购物广场D座2楼（莲花湖正对面）","0933-7823333",112.55,37.84
23595.00,"亚新国际影城(竹山店)","纵横大道千福上庸城4号楼一楼","0719-4222818",109.71,32.31
23580.00,"阳山影剧院","阳山大道北人民广场对面","0763-7881763",112.64,24.47
23573.00,"驻马店阿凡达国际影城","中部礼品城5号楼好又多超市往西200米路南","0396-2379666",114.25,33.25
23544.00,"吉安海纳影城(城南艺术中心店)","文体路和冬青路交口城南艺术中心C座","0796-7053888",114.96,27.08
23304.00,"东湖国际影城","滨湖路水岸东湖二期36栋5楼","0730-26122220730-2612111",115.85,28.68
23276.00,"星美影城(会理店)","迎宾大道78号（县消防队上行300米）","0834-5888111",102.24,26.67
23259.00,"伊犁美美影城","库尔勒东路68号文化艺术中心（奎屯市影剧院位置）","0992-32816690992-3333335",84.91,44.41
23244.00,"星美国际影城(盖州店)","家乐福南区3楼","0417-3440099",122.31,40.43
23242.00,"奉化时代电影大世界","金钟广场2幢6号","18957838100",121.42,29.66
23173.00,"中影皖宜影院(安庆皖影影城)","稼先路77号安宁商都A-2幢2/3层","0556-5156789",116.82,30.73
23029.00,"蓟县影剧院","城关镇渔阳南路10号","022-29142087",117.40,40.04
23027.00,"17.5影城(焦作沁阳润泰店)","建设路与怀府路交叉口润泰商场四楼","0391-5199816",112.93,35.09
23001.00,"星美国际影城(永顺店)","府正街烈士公园旁边","0743-5799993",109.85,29.00
22993.00,"橙天国际影城(敦化新中关村店)","翰章大街新中关村电子城4楼","0433-6314888",128.23,43.36
22991.00,"汕头中环数字影院","府前路中环大厦二楼（达濠华侨中学斜对面）","0754-86702677",116.73,23.28
22945.00,"莒南县电影院(隆山路店)","乐尚购物广场隆山南路24号","0539-7212237",118.83,35.17
22938.00,"亚新国际影城(郧阳店)","解放路34号郧府佳苑2楼","0719-7206188",110.81,32.83
22927.00,"威尼斯影城","六虹桥路1189号梦多多小镇C号楼4层","0577-88166678",114.05,22.80
22921.00,"新天地国际影城(奉新店)","迎宾路冯客隆购物广场三楼","0795-46477880795-4647799",115.38,28.70
22917.00,"成都和平电影院(草市街店)","草市街71号和平大厦","028-66172970",104.07,30.67
22898.00,"西安文投国际影城(曼蒂店)","雁南一路9号曼蒂广场","029-89662302",108.97,34.26
22872.00,"钦州森禾影城","灵城镇六峰路财富广场3楼","0777-6523753",109.29,22.42
22824.00,"九星影院","牌楼东街与广场西街十字路口（人民会堂3楼）","0359-7026999",120.19,30.24
22773.00,"义峰电影城","锦绣名都三期B区一栋（二医院背后）","0831-5369888",120.75,29.98
22767.00,"酒泉太平洋影城","公园路元通市场40号（瓜州第二中学东200多米）","0937-5592000",95.79,40.50
22715.00,"银兴电影城(振兴街店)","振兴街94号","0712-3242729",124.06,40.45
22709.00,"金球影城(庆元店)","石龙街236号四楼","0578-6118999",119.07,27.61
22703.00,"黔西南中影星光国际影城","双龙路14号（心意商业广场五楼）","0859-8618338",104.88,25.08
22690.00,"万联国际影城","容州镇城北路98号","0775-5333111",107.96,21.54
22675.00,"中影星美国际影城(茌平店)","中心街京都购物中心5层","0635-42161110635-4216222",116.25,36.58
22673.00,"中影UL城市影院(三联店)","布吉街道三联社区联布北路东侧综合楼三楼301室","0755-26085102",113.95,22.58
22643.00,"中国电影博物馆","南影路9号","010-84355959010-51654567",116.52,39.99
22568.00,"青剧影城(小桥影城)","小桥大街30号小桥俱乐部2楼","0971-5110295",106.73,31.01
22557.00,"大地数字阳光国际影城(阳光时代广场店)","龙山东路88号阳光时代广场2楼（新市政府对面）","0550-2280001",113.58,34.76
22525.00,"启航国际影城","324国道澄海展览中心主楼三楼","0754-86989888",108.94,34.17
22512.00,"星美国际影城(上街区欧凯龙店)","济源路和金华路交叉口东50米欧凯龙城市广场4号楼4楼","0371-63273855",113.31,34.80
22430.00,"中影凤凰国际影城(大润发维华店)","香港街维华商场四楼","0531-83385856",109.59,27.96
22370.00,"北京国图影院","中关村南大街33号国家图书馆内","010-88544777",116.40,39.90
22341.00,"日照数字影院","泰安路会展中心南门","0633-8797288",119.52,35.41
22334.00,"盐城亚邦影城","双园东路2号亚邦大酒店2楼","0515-81586222",119.58,34.20
22324.00,"大成影院","斜桥镇街口乐买购超市旁二楼","0523-84228118",109.32,19.49
22322.00,"华诚影院(釜江大道店)","釜江大道西段53号华诚宾馆2楼","0813-7118331",120.46,36.10
22290.00,"大理华夏影院","大理古城弘圣路2号，大理大学校内商贸街正中心","0872-2218277",100.26,25.60
22275.00,"保利万和国际影城(秀山店)","五岳广场三楼保利万和国际影城","023-85055000",106.57,29.55
22272.00,"汕尾中影环亚国际影城","广汕公路北侧岁宝百货6楼","0660-8134666",115.63,22.95
22235.00,"南城电影大世界","遂松路307号（南城广场3楼）","0578-2611111",116.63,27.54
22214.00,"深圳星美国际影城(观澜店)","观澜镇桂花社区桂花路108号首信广场5楼","0755-23057360",113.86,22.57
22159.00,"星晨国际影城","振华路三横街2号2楼（原典石俱乐部）","0769-817767180769-81776728",120.24,34.02
22132.00,"高安德亿影院","解放路19号德亿广场高层2楼","0795-5296868",115.37,28.41
22126.00,"快乐时光影城","桔都大道第一盏灯凌飞大厦3楼（华联超市对面）","18979435911",108.01,28.74
22120.00,"华耀国际影城(宁远店)","九嶷中路120号永新时代大厦四楼","0746-73282220746-7328789",111.59,25.51
22033.00,"花都太子电影城","狮岭镇田心路1号太子城6楼","020-22682800",113.16,23.45
21917.00,"黔西南烽禾影城","桔山街道美福百货五楼（多纳多兴义美食餐厅在一楼，烽禾影城在五楼）","0859-3383058",104.92,25.10
